1629520200000,48698.56000000,48823.90000000,48650.00000000,48653.68000000,407.63300300,1629521099999,19856330.28571173,17334,238.81535500,11632592.89204904,0
1629521100000,48653.67000000,48748.49000000,48617.92000000,48625.67000000,274.33123300,1629521999999,13355940.20611120,14623,133.24572900,6487029.37518227,0
1629522000000,48625.67000000,48840.48000000,48571.06000000,48822.50000000,334.54280600,1629522899999,16306623.79757759,13877,184.64533600,9000856.69565187,0
1629522900000,48822.49000000,48976.12000000,48819.74000000,48903.78000000,414.51596700,1629523799999,20274954.07978371,15712,205.90030400,10070369.72119064,0
1629523800000,48903.79000000,48941.71000000,48763.96000000,48796.85000000,332.78383600,1629524699999,16253029.09819560,15650,142.20381800,6944532.59673486,0
1629524700000,48796.84000000,48875.94000000,48730.38000000,48836.76000000,264.35436000,1629525599999,12896704.39086974,13815,138.23091400,6744055.40363176,0
1629525600000,48836.77000000,48839.01000000,48727.79000000,48801.00000000,297.95546900,1629526499999,14536460.67605357,10095,163.05234000,7954965.10651563,0
1629526500000,48801.00000000,48826.99000000,48686.02000000,48797.51000000,229.69391400,1629527399999,11202187.47070615,9496,113.47380000,5534162.44144279,0
1629527400000,48797.51000000,48797.51000000,48651.47000000,48702.93000000,266.01624600,1629528299999,12954477.75675877,9873,136.54043000,6648992.15615432,0
1629528300000,48702.94000000,48716.00000000,48600.00000000,48674.74000000,330.80451600,1629529199999,16096242.71127940,9922,153.26569900,7457558.46829662,0
1629529200000,48674.73000000,48749.70000000,48618.00000000,48710.00000000,301.22563000,1629530099999,14665080.98546618,24250,146.65868300,7140067.89528636,0
1629530100000,48710.00000000,48949.50000000,48690.00000000,48884.26000000,512.77324600,1629530999999,25058361.20237616,27778,315.14666100,15398583.51362525,0
1629531000000,48884.27000000,48923.17000000,48802.75000000,48838.40000000,338.63338200,1629531899999,16541988.02074634,23904,176.35904500,8615397.42078139,0
1629531900000,48838.40000000,48990.00000000,48831.05000000,48944.23000000,384.50207000,1629532799999,18812735.45438506,25714,180.43731900,8828275.77919582,0
1629532800000,48944.22000000,49104.82000000,48892.49000000,49044.61000000,585.06850000,1629533699999,28672361.12475501,36982,326.85251700,16018378.84264629,0
1629533700000,49044.61000000,49065.00000000,48854.54000000,48877.28000000,522.85384300,1629534599999,25586678.25900045,36643,252.04358000,12335547.59603515,0
1629534600000,48877.28000000,48901.61000000,48815.37000000,48881.23000000,401.40473200,1629535499999,19606439.27732281,34537,209.26559400,10221725.02116726,0
1629535500000,48881.24000000,48887.78000000,48777.26000000,48855.50000000,301.86815800,1629536399999,14739155.74916131,35495,138.25055000,6750463.82861077,0
1629536400000,48855.51000000,48920.00000000,48755.00000000,48862.72000000,360.77277600,1629537299999,17614201.09483879,12177,179.89043700,8783357.22365896,0
1629537300000,48862.71000000,48902.94000000,48793.14000000,48827.58000000,258.88236500,1629538199999,12643664.81860761,10395,120.42401700,5881463.52517545,0
1629538200000,48827.58000000,48847.88000000,48754.12000000,48830.70000000,282.40394500,1629539099999,13779937.06803620,10081,143.74828400,7013960.87225882,0
1629539100000,48830.70000000,48912.21000000,48762.08000000,48798.67000000,347.47769500,1629539999999,16968441.74447173,10540,168.47440600,8227272.23416347,0
1629540000000,48798.66000000,48900.00000000,48760.26000000,48870.19000000,362.79828000,1629540899999,17718011.71903280,18295,174.33058600,8513744.30429072,0
1629540900000,48870.19000000,48940.35000000,48846.81000000,48863.09000000,351.20126600,1629541799999,17169986.77300668,18155,178.50267200,8726627.33562920,0
1629541800000,48863.09000000,48940.55000000,48827.94000000,48905.78000000,292.94488900,1629542699999,14315653.06751856,17124,122.45909300,5984452.09461411,0
1629542700000,48905.78000000,49349.57000000,48905.78000000,49300.01000000,2713.52382100,1629543599999,133401293.97067668,42127,1047.74603000,51505742.65521001,0
1629543600000,49300.01000000,49400.00000000,48222.00000000,48459.47000000,3442.41747500,1629544499999,167466827.31187921,79848,1560.62062700,75890746.91203503,0
